,Ticker,Adj. Close,Year
4011191,WSTL,5.76,2007
4011444,WSTL,1.06,2008
4011696,WSTL,4.8,2009
4011948,WSTL,13.08,2010
4012450,WSTL,7.4,2012
4012702,WSTL,16.2,2013
4012954,WSTL,6.0,2014
4013206,WSTL,5.04,2015
4013960,WSTL,1.89,2018
4014212,WSTL,0.9,2019
4014574,ERS,2.86,2007
4014827,ERS,0.85,2008
4015079,ERS,1.08,2009
4015331,ERS,4.08,2010
4015831,ERS,2.67,2012
4016083,ERS,3.27,2013
4016335,ERS,4.36,2014
4016587,ERS,3.36,2015
4017178,GENC,6.83,2007
4017431,GENC,4.66,2008
4017683,GENC,4.98,2009
4017935,GENC,4.83,2010
4018437,GENC,5.03,2012
4018689,GENC,6.36,2013
4018941,GENC,6.27,2014
4019193,GENC,7.53,2015
4019947,GENC,10.97,2018
4020199,GENC,11.67,2019
4020319,BSPM,36.75,2008
4020571,BSPM,93.45,2009
4020823,BSPM,59.22,2010
4021325,BSPM,7.0,2012
4021577,BSPM,14.49,2013
4021829,BSPM,8.19,2014
4022081,BSPM,2.81,2015
4022835,BSPM,0.32,2018
4023086,BSPM,0.06,2019
4023448,SORL,7.32,2007
4023701,SORL,1.59,2008
4023953,SORL,8.61,2009
4024205,SORL,8.53,2010
4024707,SORL,2.44,2012
4024959,SORL,3.98,2013
4025211,SORL,3.69,2014
4025463,SORL,2.53,2015
4026217,SORL,1.88,2018
4026469,SORL,4.44,2019
4026814,OCN,83.1,2007
4027067,OCN,137.7,2008
4027319,OCN,143.55,2009
4027571,OCN,143.1,2010
4028073,OCN,518.85,2012
4028325,OCN,831.75,2013
4028577,OCN,226.5,2014
4028829,OCN,104.55,2015
4029583,OCN,20.1,2018
4029835,OCN,20.55,2019
4030512,NTNX,41.59,2018
4030764,NTNX,31.26,2019
4031126,DDD,5.15,2007
4031379,DDD,2.65,2008
4031631,DDD,3.77,2009
4031883,DDD,10.5,2010
4032385,DDD,35.57,2012
4032637,DDD,92.93,2013
4032889,DDD,32.87,2014
4033141,DDD,8.69,2015
4033895,DDD,10.17,2018
4034147,DDD,8.75,2019
4034509,ABG,14.3,2007
4034762,ABG,4.57,2008
4035014,ABG,11.53,2009
4035266,ABG,18.48,2010
4035768,ABG,32.03,2012
4036020,ABG,53.74,2013
4036272,ABG,75.92,2014
4036524,ABG,67.44,2015
4037278,ABG,66.66,2018
4037530,ABG,111.79,2019
4037892,DIN,24.52,2007
4038145,DIN,8.13,2008
4038397,DIN,17.09,2009
4038649,DIN,34.74,2010
4039151,DIN,47.13,2012
4039403,DIN,61.26,2013
4039655,DIN,78.79,2014
4039907,DIN,66.82,2015
4040661,DIN,62.46,2018
4040913,DIN,80.09,2019
4041136,TSQ,11.82,2014
4041388,TSQ,10.71,2015
4042142,TSQ,3.83,2018
4042394,TSQ,9.8,2019
4042517,PBF,21.4,2012
4042769,PBF,24.11,2013
4043021,PBF,21.36,2014
4043273,PBF,30.68,2015
4044027,PBF,30.95,2018
4044279,PBF,31.0,2019
4044641,JOE,35.3,2007
4044894,JOE,24.17,2008
4045146,JOE,28.72,2009
4045398,JOE,21.72,2010
4045900,JOE,22.94,2012
4046152,JOE,19.08,2013
4046404,JOE,18.28,2014
4046656,JOE,18.4,2015
4047410,JOE,13.09,2018
4047662,JOE,19.71,2019
4048024,DD,58.41,2007
4048277,DD,34.93,2008
4048529,DD,49.23,2009
4048781,DD,76.03,2010
4049283,DD,73.33,2012
4049535,DD,109.37,2013
4049787,DD,127.95,2014
4050039,DD,124.45,2015
4050793,DD,103.75,2018
4051045,DD,62.27,2019
4051167,CIE,207.6,2009
4051419,CIE,183.15,2010
4051921,CIE,368.4,2012
4052173,CIE,246.75,2013
4052425,CIE,133.35,2014
4052677,CIE,81.0,2015
4053207,FRPT,17.06,2014
4053459,FRPT,8.49,2015
4054213,FRPT,32.16,2018
4054465,FRPT,59.09,2019
4054827,ETEC,0.88,2007
4055080,ETEC,0.59,2008
4055332,ETEC,1.07,2009
4055584,ETEC,1.1,2010
4056086,ETEC,1.2,2012
4056338,ETEC,0.95,2013
4056590,ETEC,0.76,2014
4056842,ETEC,0.9,2015
4058032,BKTI,2.67,2007
4058284,BKTI,0.63,2008
4058536,BKTI,2.66,2009
4058788,BKTI,1.53,2010
4059290,BKTI,1.42,2012
4059542,BKTI,2.86,2013
4059794,BKTI,4.07,2014
4060046,BKTI,3.34,2015
4060800,BKTI,3.54,2018
4061052,BKTI,2.97,2019
4061414,CNND,231.91,2007
4061667,CNND,141.69,2008
4061919,CNND,235.42,2009
4062171,CNND,251.59,2010
4062673,CNND,103.23,2012
4062925,CNND,102.79,2013
4063177,CNND,112.14,2014
4063429,CNND,120.22,2015
4064418,CNND,191.75,2019
4064993,BRRE,7.72,2012
4065232,BRRE,7.0,2013
4065479,BRRE,8.0,2014
4065716,BRRE,8.41,2015
4066700,BRRE,5.88,2019
4067427,VRS,17.03,2018
4067679,VRS,13.71,2019
4068041,ROCK,15.19,2007
4068294,ROCK,11.94,2008
4068546,ROCK,15.73,2009
4068798,ROCK,13.57,2010
4069300,ROCK,15.95,2012
4069552,ROCK,18.59,2013
4069804,ROCK,16.26,2014
4070056,ROCK,25.44,2015
4070810,ROCK,35.59,2018
4071062,ROCK,50.44,2019
4071424,IDCC,19.06,2007
4071677,IDCC,22.47,2008
4071929,IDCC,21.7,2009
4072181,IDCC,34.02,2010
4072683,IDCC,35.52,2012
4072935,IDCC,25.68,2013
4073187,IDCC,46.8,2014
4073439,IDCC,44.06,2015
4074193,IDCC,62.64,2018
4074445,IDCC,52.55,2019
4074587,MSCI,35.54,2007
4074840,MSCI,16.44,2008
4075092,MSCI,29.43,2009
4075344,MSCI,36.06,2010
4075846,MSCI,28.68,2012
4076098,MSCI,40.47,2013
4076350,MSCI,44.09,2014
4076602,MSCI,67.9,2015
4077356,MSCI,144.02,2018
4077608,MSCI,255.17,2019
4077970,ETM,10.93,2007
4078223,ETM,1.05,2008
4078475,ETM,6.03,2009
4078727,ETM,9.88,2010
4079229,ETM,5.95,2012
4079481,ETM,8.96,2013
4079733,ETM,10.37,2014
4079985,ETM,9.58,2015
4080739,ETM,5.43,2018
4080991,ETM,4.59,2019
4081353,ICUI,36.01,2007
4081606,ICUI,33.14,2008
4081858,ICUI,36.44,2009
4082110,ICUI,36.5,2010
4082612,ICUI,60.93,2012
4082864,ICUI,63.71,2013
4083116,ICUI,81.9,2014
4083368,ICUI,112.78,2015
4084122,ICUI,229.63,2018
4084374,ICUI,187.12,2019
4084664,NAVI,15.63,2014
4084916,NAVI,8.64,2015
4085670,NAVI,7.67,2018
4085922,NAVI,12.51,2019
4086190,DNOW,25.73,2014
4086442,DNOW,15.82,2015
4087196,DNOW,11.64,2018
4087448,DNOW,11.24,2019
4087740,MRC,27.78,2012
4087992,MRC,32.26,2013
4088244,MRC,15.15,2014
4088496,MRC,12.9,2015
4089250,MRC,12.23,2018
4089502,MRC,13.64,2019
4089782,NRZ,5.82,2013
4090034,NRZ,6.34,2014
4090286,NRZ,6.83,2015
4091040,NRZ,11.58,2018
4091292,NRZ,14.88,2019
4091654,WW,40.43,2007
4091907,WW,26.85,2008
4092159,WW,27.41,2009
4092411,WW,36.11,2010
4092913,WW,51.68,2012
4093165,WW,32.93,2013
4093417,WW,24.84,2014
4093669,WW,22.8,2015
4094423,WW,38.55,2018
4094675,WW,38.21,2019
4095037,CLAR,5.77,2007
4095290,CLAR,4.15,2008
4095542,CLAR,4.15,2009
4095794,CLAR,7.73,2010
4096296,CLAR,8.02,2012
4096548,CLAR,13.03,2013
4096800,CLAR,8.55,2014
4097052,CLAR,4.32,2015
4097806,CLAR,9.94,2018
4098058,CLAR,13.43,2019
4098420,EEP,9.83,2007
4098673,EEP,5.4,2008
4098925,EEP,12.58,2009
4099177,EEP,15.75,2010
4099679,EEP,16.19,2012
4099931,EEP,18.64,2013
4100183,EEP,26.69,2014
4100435,EEP,16.58,2015
4101434,IPGP,19.79,2007
4101687,IPGP,13.05,2008
4101939,IPGP,16.57,2009
4102191,IPGP,31.31,2010
4102693,IPGP,66.65,2012
4102945,IPGP,77.61,2013
4103197,IPGP,74.92,2014
4103449,IPGP,89.16,2015
4104203,IPGP,113.29,2018
4104455,IPGP,144.92,2019
4104817,AEIS,13.05,2007
4105070,AEIS,9.93,2008
4105322,AEIS,15.05,2009
4105574,AEIS,13.61,2010
4106076,AEIS,13.78,2012
4106328,AEIS,22.82,2013
4106580,AEIS,23.65,2014
4106832,AEIS,28.18,2015
4107586,AEIS,42.85,2018
4107838,AEIS,71.06,2019
4108200,ADP,27.73,2007
4108453,ADP,25.22,2008
4108705,ADP,28.42,2009
4108957,ADP,31.73,2010
4109459,ADP,41.35,2012
4109711,ADP,60.2,2013
4109963,ADP,72.36,2014
4110215,ADP,75.32,2015
4110969,ADP,124.59,2018
4111221,ADP,165.35,2019
4111583,NTGR,22.44,2007
4111836,NTGR,7.18,2008
4112088,NTGR,13.65,2009
4112340,NTGR,21.19,2010
4112842,NTGR,24.81,2012
4113094,NTGR,20.72,2013
4113346,NTGR,22.39,2014
4113598,NTGR,26.37,2015
4114352,NTGR,32.74,2018
4114604,NTGR,24.51,2019
4114953,AKER,1532.16,2014
4115205,AKER,464.64,2015
4115959,AKER,54.24,2018
4116211,AKER,6.4,2019
4116573,CBSH,17.44,2007
4116826,CBSH,18.36,2008
4117078,CBSH,17.48,2009
4117330,CBSH,18.79,2010
4117832,CBSH,19.99,2012
4118084,CBSH,27.46,2013
4118336,CBSH,28.5,2014
4118588,CBSH,29.87,2015
4119342,CBSH,48.84,2018
4119594,CBSH,62.89,2019
4119956,DBI,6.72,2007
4120209,DBI,4.47,2008
4120461,DBI,9.28,2009
4120713,DBI,14.02,2010
4121215,DBI,25.75,2012
4121467,DBI,33.81,2013
4121719,DBI,30.19,2014
4121971,DBI,19.83,2015
4122725,DBI,23.0,2018
4122977,DBI,15.49,2019
4123339,WLB,13.9,2007
4123592,WLB,11.1,2008
4123844,WLB,8.91,2009
4124096,WLB,11.94,2010
4124598,WLB,9.34,2012
4124850,WLB,19.29,2013
4125102,WLB,33.21,2014
4125354,WLB,5.88,2015
4126186,LCI,3.09,2007
4126439,LCI,5.0,2008
4126691,LCI,5.91,2009
4126943,LCI,5.59,2010
4127445,LCI,4.96,2012
4127697,LCI,33.1,2013
4127949,LCI,42.88,2014
4128201,LCI,40.12,2015
4128955,LCI,4.96,2018
4129207,LCI,8.82,2019
4129569,AGO,20.98,2007
4129822,AGO,9.13,2008
4130074,AGO,17.69,2009
4130326,AGO,14.53,2010
4130828,AGO,12.15,2012
4131080,AGO,20.52,2013
4131332,AGO,23.02,2014
4131584,AGO,23.83,2015
4132338,AGO,36.27,2018
4132590,AGO,47.2,2019
4132952,PDFS,9.01,2007
4133205,PDFS,1.44,2008
4133457,PDFS,3.85,2009
4133709,PDFS,4.82,2010
4134211,PDFS,13.78,2012
4134463,PDFS,25.62,2013
4134715,PDFS,14.86,2014
4134967,PDFS,10.84,2015
4135721,PDFS,8.43,2018
4135973,PDFS,16.89,2019
4136335,OA,46.84,2007
4136588,OA,35.31,2008
4136840,OA,36.34,2009
4137092,OA,30.65,2010
4137594,OA,26.25,2012
4137846,OA,52.18,2013
4138098,OA,50.36,2014
4138350,OA,86.61,2015
4138998,LEA,29.81,2009
4139250,LEA,43.51,2010
4139752,LEA,42.3,2012
4140004,LEA,73.9,2013
4140256,LEA,90.3,2014
4140508,LEA,114.1,2015
4141262,LEA,118.78,2018
4141514,LEA,135.84,2019
4141876,INGR,27.97,2007
4142129,INGR,22.25,2008
4142381,INGR,23.13,2009
4142633,INGR,36.94,2010
4143135,INGR,53.31,2012
4143387,INGR,57.95,2013
4143639,INGR,73.43,2014
4143891,INGR,84.66,2015
4144645,INGR,85.39,2018
4144897,INGR,89.35,2019
4145136,CFMS,17.29,2015
4145890,CFMS,0.36,2018
4146142,CFMS,1.5,2019
4146504,TEVA,38.37,2007
4146757,TEVA,35.55,2008
4147009,TEVA,47.38,2009
4147261,TEVA,44.51,2010
4147763,TEVA,33.08,2012
4148015,TEVA,36.5,2013
4148267,TEVA,53.55,2014
4148519,TEVA,62.3,2015
4149273,TEVA,15.42,2018
4149525,TEVA,9.8,2019
4149738,GMED,10.49,2012
4149990,GMED,20.18,2013
4150242,GMED,23.77,2014
4150494,GMED,27.82,2015
4151248,GMED,43.28,2018
4151500,GMED,58.88,2019
4151737,NOW,30.03,2012
4151989,NOW,56.01,2013
4152241,NOW,67.85,2014
4152493,NOW,86.56,2015
4153247,NOW,178.05,2018
4153499,NOW,282.32,2019
4153926,ROKU,30.64,2018
4154178,ROKU,133.9,2019
4154302,WK,13.4,2014
4154554,WK,17.57,2015
4155308,WK,35.89,2018
4155560,WK,42.05,2019
4155922,CBB,23.75,2007
4156175,CBB,9.65,2008
4156427,CBB,17.25,2009
4156679,CBB,14.0,2010
4157181,CBB,27.4,2012
4157433,CBB,17.8,2013
4157685,CBB,15.95,2014
4157937,CBB,18.0,2015
4158691,CBB,7.78,2018
4158943,CBB,10.47,2019
4159305,ADES,2.86,2007
4159558,ADES,1.17,2008
4159810,ADES,2.31,2009
4160062,ADES,4.22,2010
4160564,ADES,6.39,2012
4160816,ADES,20.52,2013
4161068,ADES,17.24,2014
4161320,ADES,5.4,2015
4162074,ADES,9.49,2018
4162326,ADES,10.29,2019
4162688,CIDM,44.7,2007
4162941,CIDM,3.7,2008
4163193,CIDM,12.3,2009
4163445,CIDM,16.8,2010
4163947,CIDM,14.0,2012
4164199,CIDM,20.2,2013
4164451,CIDM,16.2,2014
4164703,CIDM,2.61,2015
4165457,CIDM,0.57,2018
4165709,CIDM,0.7,2019
4165874,SSTK,24.09,2012
4166126,SSTK,77.48,2013
4166378,SSTK,64.02,2014
4166630,SSTK,29.96,2015
4167384,SSTK,35.31,2018
4167636,SSTK,42.05,2019
4167783,FCPT,12.1,2015
4168537,FCPT,23.34,2018
4168789,FCPT,26.18,2019
4169151,IPXL,11.1,2007
4169404,IPXL,11.5,2008
4169656,IPXL,13.61,2009
4169908,IPXL,20.11,2010
4170410,IPXL,20.49,2012
4170662,IPXL,25.14,2013
4170914,IPXL,31.68,2014
4171166,IPXL,42.76,2015
4171809,TOWR,16.56,2010
4172311,TOWR,7.54,2012
4172563,TOWR,20.03,2013
4172815,TOWR,23.92,2014
4173067,TOWR,26.84,2015
4173821,TOWR,23.55,2018
4174048,ENVA,22.26,2014
4174300,ENVA,6.61,2015
4175054,ENVA,19.46,2018
4175306,ENVA,24.06,2019
4175640,VXRT,1.88,2018
4175892,VXRT,0.35,2019
4176174,FRGI,15.32,2012
4176426,FRGI,52.24,2013
4176678,FRGI,60.8,2014
4176930,FRGI,33.6,2015
4177684,FRGI,15.51,2018
4177936,FRGI,9.89,2019
4178298,BGCP,2.76,2007
4178551,BGCP,0.71,2008
4178803,BGCP,1.31,2009
4179055,BGCP,2.53,2010
4179557,BGCP,1.29,2012
4179809,BGCP,2.48,2013
4180061,BGCP,3.99,2014
4180313,BGCP,4.53,2015
4181067,BGCP,4.47,2018
4181319,BGCP,5.7,2019
4181681,MDCA,4.88,2007
4181934,MDCA,1.52,2008
4182186,MDCA,4.18,2009
4182438,MDCA,8.91,2010
4182940,MDCA,6.43,2012
4183192,MDCA,22.82,2013
4183444,MDCA,21.04,2014
4183696,MDCA,20.91,2015
4184450,MDCA,2.61,2018
4184702,MDCA,2.78,2019
4184831,TRGP,15.45,2010
4185333,TRGP,32.38,2012
4185585,TRGP,55.68,2013
4185837,TRGP,68.57,2014
4186089,TRGP,18.27,2015
4186843,TRGP,31.33,2018
4187095,TRGP,38.84,2019
4187327,HCHC,0.37,2009
4187579,HCHC,0.81,2010
4188081,HCHC,0.95,2012
4188333,HCHC,0.78,2013
4188585,HCHC,2.32,2014
4188837,HCHC,1.46,2015
4189591,HCHC,1.01,2018
4189843,HCHC,0.83,2019
4190205,JCOM,17.74,2007
4190458,JCOM,16.79,2008
4190710,JCOM,17.05,2009
4190962,JCOM,24.25,2010
4191464,JCOM,26.8,2012
4191716,JCOM,44.82,2013
4191968,JCOM,56.77,2014
4192220,JCOM,76.68,2015
4192974,JCOM,68.66,2018
4193226,JCOM,93.71,2019
4193405,TVPT,16.56,2014
4193657,TVPT,12.12,2015
4194411,TVPT,15.62,2018
4194747,POST,34.25,2012
4194999,POST,49.27,2013
4195251,POST,41.89,2014
4195503,POST,61.7,2015
4196257,POST,89.13,2018
4196509,POST,109.1,2019
4196871,TAST,2.74,2007
4197124,TAST,0.77,2008
4197376,TAST,2.02,2009
4197628,TAST,2.12,2010
4198130,TAST,5.98,2012
4198382,TAST,6.61,2013
4198634,TAST,7.63,2014
4198886,TAST,11.74,2015
4199640,TAST,9.84,2018
4199892,TAST,7.05,2019
4200254,LDOS_old,29.47,2007
4200507,LDOS_old,28.54,2008
4200759,LDOS_old,27.74,2009
4201011,LDOS_old,23.23,2010
4201513,LDOS_old,17.1,2012
4201765,LDOS_old,28.65,2013
4202017,LDOS_old,27.73,2014
4202269,LDOS_old,37.43,2015
4203023,LDOS_old,50.92,2018
4203275,LDOS_old,96.16,2019
4204138,HNGR,18.95,2018
4204390,HNGR,27.61,2019
4204752,TTMI,11.66,2007
4205005,TTMI,5.21,2008
4205257,TTMI,11.53,2009
4205509,TTMI,14.92,2010
4206011,TTMI,9.19,2012
4206263,TTMI,8.58,2013
4206515,TTMI,7.53,2014
4206767,TTMI,6.51,2015
4207521,TTMI,9.73,2018
4207773,TTMI,15.05,2019
4208135,IDA,23.06,2007
4208388,IDA,20.06,2008
4208640,IDA,22.75,2009
4208892,IDA,27.25,2010
4209394,IDA,34.03,2012
4209646,IDA,42.0,2013
4209898,IDA,55.35,2014
4210150,IDA,58.58,2015
4210904,IDA,86.88,2018
4211156,IDA,102.24,2019
4211289,TROX,13.2,2010
4211791,TROX,13.04,2012
4212043,TROX,17.25,2013
4212295,TROX,18.59,2014
4212547,TROX,3.38,2015
4213301,TROX,7.31,2018
4213553,TROX,10.93,2019
4213676,FOR,23.59,2007
4213929,FOR,9.52,2008
4214181,FOR,21.98,2009
4214433,FOR,19.3,2010
4214935,FOR,17.33,2012
4215187,FOR,21.27,2013
4215439,FOR,15.4,2014
4215691,FOR,10.94,2015
4216445,FOR,13.85,2018
4216697,FOR,20.85,2019
4217059,SR,20.93,2007
4217312,SR,29.7,2008
4217564,SR,22.41,2009
4217816,SR,25.42,2010
4218318,SR,29.21,2012
4218570,SR,35.82,2013
4218822,SR,43.42,2014
4219074,SR,50.25,2015
4219828,SR,68.64,2018
4220080,SR,79.49,2019
4220442,GPRE,11.77,2007
4220695,GPRE,1.63,2008
4220947,GPRE,13.17,2009
4221199,GPRE,9.97,2010
4221701,GPRE,7.01,2012
4221953,GPRE,17.25,2013
4222205,GPRE,22.21,2014
4222457,GPRE,20.9,2015
4223211,GPRE,12.9,2018
4223463,GPRE,15.43,2019
4223825,SIGI,17.17,2007
4224078,SIGI,17.53,2008
4224330,SIGI,13.03,2009
4224582,SIGI,14.84,2010
4225084,SIGI,16.75,2012
4225336,SIGI,24.03,2013
4225588,SIGI,24.67,2014
4225840,SIGI,31.07,2015
4226594,SIGI,58.82,2018
4226846,SIGI,63.68,2019
4227069,TPCO,17.5,2014
4227321,TPCO,7.35,2015
4228075,TPCO,9.23,2018
4228327,TPCO,12.88,2019
4228689,TRMB,15.12,2007
4228942,TRMB,10.81,2008
4229194,TRMB,12.6,2009
4229446,TRMB,19.97,2010
4229948,TRMB,29.89,2012
4230200,TRMB,34.7,2013
4230452,TRMB,26.54,2014
4230704,TRMB,21.45,2015
4231458,TRMB,32.91,2018
4231710,TRMB,41.69,2019
4232072,CPE,164.5,2007
4232325,CPE,26.0,2008
4232577,CPE,15.0,2009
4232829,CPE,59.2,2010
4233331,CPE,47.0,2012
4233583,CPE,65.3,2013
4233835,CPE,54.5,2014
4234087,CPE,83.4,2015
4234841,CPE,64.9,2018
4235093,CPE,48.3,2019
4235455,CRZO,54.75,2007
4235708,CRZO,16.1,2008
4235960,CRZO,26.51,2009
4236212,CRZO,34.49,2010
4236714,CRZO,20.92,2012
4236966,CRZO,44.77,2013
4237218,CRZO,41.6,2014
4237470,CRZO,29.58,2015
4238224,CRZO,11.29,2018
4238651,OAK,29.93,2012
4238903,OAK,42.27,2013
4239155,OAK,39.56,2014
4239407,OAK,37.88,2015
4240161,OAK,38.25,2018
4240360,HUBB,87.92,2015
4241114,HUBB,93.2,2018
4241366,HUBB,142.45,2019
4242159,LSXMA,36.18,2018
4242411,LSXMA,47.53,2019
4242773,TGI,39.18,2007
4243026,TGI,20.27,2008
4243278,TGI,23.13,2009
4243530,TGI,42.96,2010
4244032,TGI,63.06,2012
4244284,TGI,73.62,2013
4244536,TGI,65.21,2014
4244788,TGI,38.68,2015
4245542,TGI,11.39,2018
4245794,TGI,25.22,2019
4246156,GPT,49.08,2007
4246409,GPT,2.8,2008
4246661,GPT,5.66,2009
4246913,GPT,5.05,2010
4247415,GPT,6.43,2012
4247667,GPT,17.49,2013
4247919,GPT,19.76,2014
4248171,GPT,20.25,2015
4249277,SGH,29.7,2018
4249529,SGH,37.94,2019
4249645,BATL,13.45,2019
4249815,REN,45.95,2007
4250068,REN,45.75,2008
4250320,REN,57.6,2009
4250572,REN,73.8,2010
4251074,REN,40.65,2012
4251326,REN,45.15,2013
4251578,REN,6.6,2014
4251830,REN,4.35,2015
4252584,REN,28.98,2018
4252876,FTI,18.73,2007
4253129,FTI,8.29,2008
4253381,FTI,20.13,2009
4253633,FTI,30.94,2010
4254135,FTI,29.81,2012
4254387,FTI,36.34,2013
4254639,FTI,32.6,2014
4254891,FTI,20.19,2015
4255645,FTI,13.95,2018
4255897,FTI,15.63,2019
4256259,MDR,92.86,2007
4256512,MDR,15.54,2008
4256764,MDR,37.77,2009
4257016,MDR,62.07,2010
4257518,MDR,33.06,2012
4257770,MDR,27.48,2013
4258022,MDR,8.73,2014
4258274,MDR,10.05,2015
4259028,MDR,6.54,2018
4259280,MDR,0.68,2019
4259545,OII,29.72,2007
4259798,OII,12.86,2008
4260050,OII,25.83,2009
4260302,OII,32.49,2010
4260804,OII,48.64,2012
4261056,OII,72.15,2013
4261308,OII,54.59,2014
4261560,OII,35.63,2015
4262314,OII,12.1,2018
4262566,OII,14.91,2019
4262928,ESTE,11.0,2007
4263181,ESTE,6.0,2008
4263433,ESTE,7.8,2009
4263685,ESTE,15.5,2010
4264187,ESTE,15.49,2012
4264439,ESTE,18.5,2013
4264691,ESTE,23.5,2014
4264943,ESTE,13.31,2015
4265697,ESTE,4.52,2018
4265949,ESTE,6.33,2019
4266311,ABR,6.03,2007
4266564,ABR,1.33,2008
4266816,ABR,0.9,2009
4267068,ABR,2.69,2010
4267570,ABR,2.84,2012
4267822,ABR,3.38,2013
4268074,ABR,3.71,2014
4268326,ABR,4.26,2015
4269080,ABR,7.98,2018
4269332,ABR,12.4,2019
4269694,CMP,25.94,2007
4269947,CMP,37.9,2008
4270199,CMP,44.53,2009
4270451,CMP,60.38,2010
4270953,CMP,53.07,2012
4271205,CMP,58.5,2013
4271457,CMP,65.21,2014
4271709,CMP,58.29,2015
4272463,CMP,36.67,2018
4272715,CMP,56.62,2019
4273115,GRPN,97.2,2012
4273367,GRPN,235.3,2013
4273619,GRPN,165.2,2014
4273871,GRPN,61.4,2015
4274625,GRPN,64.0,2018
4274877,GRPN,47.8,2019
4275239,IVAC,14.54,2007
4275492,IVAC,5.07,2008
4275744,IVAC,11.47,2009
4275996,IVAC,14.01,2010
4276498,IVAC,4.57,2012
4276750,IVAC,7.43,2013
4277002,IVAC,7.77,2014
4277254,IVAC,4.71,2015
4278008,IVAC,5.23,2018
4278260,IVAC,7.06,2019
4278399,HABT,32.35,2014
4278651,HABT,23.06,2015
4279405,HABT,10.5,2018
4279657,HABT,10.43,2019
4279962,REV,11.8,2007
4280215,REV,6.67,2008
4280467,REV,17.01,2009
4280719,REV,9.84,2010
4281221,REV,14.5,2012
4281473,REV,24.96,2013
4281725,REV,34.16,2014
4281977,REV,27.84,2015
4282731,REV,25.19,2018
4282983,REV,21.42,2019
4283345,DLX,20.59,2007
4283598,DLX,9.91,2008
4283850,DLX,10.54,2009
4284102,DLX,17.26,2010
4284604,DLX,26.24,2012
4284856,DLX,43.51,2013
4285108,DLX,53.01,2014
4285360,DLX,47.35,2015
4286114,DLX,35.3,2018
4286366,DLX,47.05,2019
4286507,LPLA,28.72,2010
4287009,LPLA,23.82,2012
4287261,LPLA,40.51,2013
4287513,LPLA,39.15,2014
4287765,LPLA,38.35,2015
4288519,LPLA,59.25,2018
4288771,LPLA,90.64,2019
4289133,RAVE,3.0,2007
4289386,RAVE,1.93,2008
4289638,RAVE,1.6,2009
4289890,RAVE,1.95,2010
4290392,RAVE,3.43,2012
4290644,RAVE,8.06,2013
4290896,RAVE,7.1,2014
4291148,RAVE,6.39,2015
4291902,RAVE,0.88,2018
4292154,RAVE,1.65,2019
4292381,TRUP,6.93,2014
4292633,TRUP,9.76,2015
4293387,TRUP,25.46,2018
4293639,TRUP,37.46,2019
4294439,AGLE,7.49,2018
4294691,AGLE,7.64,2019
4294956,HRTG,17.69,2014
4295208,HRTG,19.91,2015
4295962,HRTG,14.1,2018
4296214,HRTG,12.9,2019
4296964,ISBC,4.43,2007
4297217,ISBC,4.21,2008
4297469,ISBC,3.43,2009
4297721,ISBC,4.11,2010
4298223,ISBC,5.58,2012
4298475,ISBC,8.11,2013
4298727,ISBC,9.18,2014
4298979,ISBC,10.34,2015
4299733,ISBC,9.33,2018
4299985,ISBC,11.1,2019
4300597,PK,22.97,2018
4300849,PK,24.52,2019
4301211,GTN,7.75,2007
4301464,GTN,0.4,2008
4301716,GTN,1.49,2009
4301968,GTN,1.86,2010
4302470,GTN,2.19,2012
4302722,GTN,14.82,2013
4302974,GTN,11.16,2014
4303226,GTN,16.24,2015
4303980,GTN,14.68,2018
4304232,GTN,21.36,2019
4304594,KEM,19.68,2007
4304847,KEM,0.8,2008
4305099,KEM,3.53,2009
4305351,KEM,14.42,2010
4305853,KEM,4.98,2012
4306105,KEM,5.58,2013
4306357,KEM,4.15,2014
4306609,KEM,2.34,2015
4307363,KEM,17.39,2018
4307615,KEM,27.05,2019
4307977,PBH,7.48,2007
4308230,PBH,10.55,2008
4308482,PBH,7.86,2009
4308734,PBH,11.95,2010
4309236,PBH,20.03,2012
4309488,PBH,35.8,2013
4309740,PBH,34.72,2014
4309992,PBH,51.48,2015
4310746,PBH,30.88,2018
4310998,PBH,40.5,2019
4311237,LOGM,18.94,2009
4311489,LOGM,42.09,2010
4311991,LOGM,21.27,2012
4312243,LOGM,31.85,2013
4312495,LOGM,46.84,2014
4312747,LOGM,63.7,2015
4313501,LOGM,80.18,2018
4313753,LOGM,85.74,2019
4314115,STRR,27.11,2007
4314368,STRR,4.32,2008
4314620,STRR,15.64,2009
4314872,STRR,15.64,2010
4315374,STRR,15.27,2012
4315626,STRR,27.94,2013
4315878,STRR,34.89,2014
4316130,STRR,48.42,2015
4316884,STRR,5.7,2018
4317136,STRR,2.6,2019
4317498,WWE,8.05,2007
4317751,WWE,6.66,2008
4318003,WWE,10.28,2009
4318255,WWE,10.47,2010
4318757,WWE,6.57,2012
4319009,WWE,14.45,2013
4319261,WWE,11.12,2014
4319513,WWE,16.54,2015
4320267,WWE,73.2,2018
4320519,WWE,63.96,2019
4320767,FIT,29.59,2015
4321521,FIT,4.97,2018
4321773,FIT,6.57,2019
4322135,PTN,0.2,2007
4322388,PTN,0.09,2008
4322640,PTN,0.37,2009
4322892,PTN,1.35,2010
4323394,PTN,0.6,2012
4323646,PTN,0.73,2013
4323898,PTN,0.73,2014
4324150,PTN,0.66,2015
